ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-05-02,249997.31972621757,102797.63056736409,268146.03771191166,237179.8372185881,263362.89764646866,-64846.74387890282,-94639.35173966292,-34279.036379505276,-64846.74387890282,-94639.35173966292,-34279.036379505276,0.0,0.0,0.0,185150.57584731476
2022-05-03,250014.59561001562,93667.6274563321,290435.57541992835,237193.79801230037,263380.2543974179,-59043.280764643896,-119700.96843986967,5297.283914666064,-59043.280764643896,-119700.96843986967,5297.283914666064,0.0,0.0,0.0,190971.31484537173
2022-05-04,250031.8714938137,76459.08808980728,320058.1737504588,237207.7588060127,263397.6111483673,-50905.832377686034,-146559.4586023556,49523.59283404494,-50905.832377686034,-146559.4586023556,49523.59283404494,0.0,0.0,0.0,199126.03911612765
2022-05-05,250049.14737761175,60077.5314680917,364389.07320367993,237221.71959972495,263414.9678993166,-40496.85630458952,-169180.62661597272,96021.0681459863,-40496.85630458952,-169180.62661597272,96021.0681459863,0.0,0.0,0.0,209552.29107302224
2022-05-06,250066.42326140986,41088.886449191166,407136.03902906855,237235.68039343727,263432.324650266,-27944.06170718841,-185061.36194050693,141886.58668617735,-27944.06170718841,-185061.36194050693,141886.58668617735,0.0,0.0,0.0,222122.36155422145
2022-05-07,250083.6991452079,14706.757801969112,450396.38222307607,237249.6411871495,263449.68140121526,-13437.49373916237,-196828.03132212392,184353.63805649613,-13437.49373916237,-196828.03132212392,184353.63805649613,0.0,0.0,0.0,236646.20540604554
2022-05-08,250100.97502900608,17095.11897530977,491191.54731043585,237263.60198086186,263467.0381521646,2775.2336834805815,-207017.1996015237,233623.31000320567,2775.2336834805815,-207017.1996015237,233623.31000320567,0.0,0.0,0.0,252876.20871248667
2022-05-09,250118.2509128041,9000.450280280238,526950.14604043,237277.56277457415,263484.39490311395,20395.439897510845,-215949.6817381324,269357.3685623859,20395.439897510845,-215949.6817381324,269357.3685623859,0.0,0.0,0.0,270513.69081031496
2022-05-10,250135.52679660215,15383.983465862471,574467.7957232348,237291.5235682864,263501.75165406324,39081.44571558151,-222819.22414584068,306657.3814333924,39081.44571558151,-222819.22414584068,306657.3814333924,0.0,0.0,0.0,289216.97251218365
2022-05-11,250152.80268040026,17260.977721502262,621039.224152065,237305.4843619987,263519.1084050126,58457.99190849786,-226051.57271686048,349891.99676578277,58457.99190849786,-226051.57271686048,349891.99676578277,0.0,0.0,0.0,308610.79458889813
2022-05-12,250170.0785641983,15593.608688180526,655068.9041607828,237319.44515571097,263536.4651559619,78126.75038439146,-219770.85658495006,387971.9120178794,78126.75038439146,-219770.85658495006,387971.9120178794,0.0,0.0,0.0,328296.82894858974
2022-05-13,250187.35444799648,10623.087467731737,681241.0537963371,237333.4059494233,263553.8219069112,97677.63590464956,-219978.12068123074,422109.9793191671,97677.63590464956,-219978.12068123074,422109.9793191671,0.0,0.0,0.0,347864.99035264604
2022-05-14,250204.6303317945,24707.201258189427,702984.8491479127,237347.36674313556,263571.1786578606,116700.59966627498,-210954.4819028483,451133.76244401577,116700.59966627498,-210954.4819028483,451133.76244401577,0.0,0.0,0.0,366905.22999806947
2022-05-15,250221.9062155926,40973.07612669433,741306.6539441205,237361.32753684785,263588.53540880996,134797.56849588663,-200551.0733056654,478996.3038137691,134797.56849588663,-200551.0733056654,478996.3038137691,0.0,0.0,0.0,385019.47471147927
2022-05-16,250239.18209939066,50279.53576226409,749072.8780429383,237375.2883305601,263605.89215975924,151594.18534008373,-193703.64706449237,496746.4995248725,151594.18534008373,-193703.64706449237,496746.4995248725,0.0,0.0,0.0,401833.3674394744
2022-05-17,250256.45798318877,45266.367817324724,770829.205736094,237389.24912427246,263623.24891070864,166751.00852016843,-182872.35140233944,512674.0007028591,166751.00852016843,-182872.35140233944,512674.0007028591,0.0,0.0,0.0,417007.46650335717
2022-05-18,250273.73386698682,70050.0485701047,781293.9958319855,237403.2099179847,263640.60566165793,179973.83888750497,-171071.2575173651,520554.09834526875,179973.83888750497,-171071.2575173651,520554.09834526875,0.0,0.0,0.0,430247.5727544918
2022-05-19,250291.00975078496,78685.3932061354,779710.1261314991,237417.17071169702,263657.96241260733,191022.86533343483,-153898.74068177,522465.4946168561,191022.86533343483,-153898.74068177,522465.4946168561,0.0,0.0,0.0,441313.8750842198
2022-05-20,250308.285634583,104963.62641841127,773152.4704696573,237431.1315054093,263675.31916355656,199720.34954280508,-133402.65087745767,517961.54548179096,199720.34954280508,-133402.65087745767,517961.54548179096,0.0,0.0,0.0,450028.6351773881
2022-05-21,250325.56151838112,133937.701132961,769085.2355067114,237445.0922991216,263692.67591450596,205956.60965534666,-118964.69558666827,504468.33036561473,205956.60965534666,-118964.69558666827,504468.33036561473,0.0,0.0,0.0,456282.1711737278
2022-05-22,250342.83740217917,148415.63173519998,758894.651674701,237459.05309283387,263710.0326654553,209694.1085694707,-97183.79592408314,491548.69107658823,209694.1085694707,-97183.79592408314,491548.69107658823,0.0,0.0,0.0,460036.94597164984
2022-05-23,250360.11328597728,177607.05674174824,746488.1482062889,237473.01388654616,263727.38941640465,210969.5047477379,-77822.02840161536,479512.05082694907,210969.5047477379,-77822.02840161536,479512.05082694907,0.0,0.0,0.0,461329.6180337152
2022-05-24,250377.38916977533,196224.5889963214,721816.2282803659,237486.97468025846,263744.74616735394,209893.58011208812,-53242.44438738721,452399.21750925353,209893.58011208812,-53242.44438738721,452399.21750925353,0.0,0.0,0.0,460270.9692818634
2022-05-25,250394.66505357347,212875.79209241533,700336.5500144435,237500.93547397078,263762.1029183033,206649.0193852139,-27062.487351629312,426800.0543577707,206649.0193852139,-27062.487351629312,426800.0543577707,0.0,0.0,0.0,457043.6844387874
2022-05-26,250411.94093737152,232968.23095576043,659060.1190954432,237514.896267683,263779.4596692526,201486.0763493433,-1747.625852766962,402178.1265208585,201486.0763493433,-1747.625852766962,402178.1265208585,0.0,0.0,0.0,451898.0172867148
2022-05-27,250429.21682116963,267559.67236520146,623335.3214642903,237529.38033275693,263796.81642020197,194716.22323239362,27777.97439171937,362318.00900316454,194716.22323239362,27777.97439171937,362318.00900316454,0.0,0.0,0.0,445145.4400535632
2022-05-28,250446.49270496768,278079.6313078012,595054.3362091273,237544.11636302926,263814.17317115125,186703.9380542831,50854.72140175338,324471.98504202167,186703.9380542831,50854.72140175338,324471.98504202167,0.0,0.0,0.0,437150.43075925077
2022-05-29,250463.76858876573,299228.0620399357,560731.7373507601,237558.85239330152,263831.5299221006,177856.83958771042,73462.40755122532,285031.9475807378,177856.83958771042,73462.40755122532,285031.9475807378,0.0,0.0,0.0,428320.60817647615
2022-05-30,250481.0444725638,316497.37200973957,517026.6218480015,237573.5884235739,263848.8866730499,168614.42901155973,99498.09207016116,242192.13479110107,168614.42901155973,99498.09207016116,242192.13479110107,0.0,0.0,0.0,419095.47348412353
2022-05-31,250498.32035636192,327429.95126709365,493348.0001031209,237588.3244538462,263866.2434239993,159435.73991564263,122437.08669125201,199193.6323288244,159435.73991564263,122437.08669125201,199193.6323288244,0.0,0.0,0.0,409934.0602720046
2022-06-01,250515.59624016003,324842.83752156066,475104.3487526889,237603.06048411859,263883.60017494863,150786.23277403248,138355.9281382675,163250.87210077347,150786.23277403248,138355.9281382675,163250.87210077347,0.0,0.0,0.0,401301.8290141925
2022-06-02,250532.87212395808,313873.6712482123,472725.3308695398,237617.79651439088,263900.9569258979,143124.29530768743,108447.0054689693,177302.24272704957,143124.29530768743,108447.0054689693,177302.24272704957,0.0,0.0,0.0,393657.1674316455
2022-06-03,250550.1480077562,289936.83944827213,485296.50335316954,237632.53254466323,263918.3136768473,136887.72549563824,67576.94825359997,204421.97489783395,136887.72549563824,67576.94825359997,204421.97489783395,0.0,0.0,0.0,387437.8735033944
2022-06-04,250567.4238915542,270112.823547807,509484.7261237391,237647.26857493553,263935.6704277966,132480.5788594389,30993.578937153656,233671.54068898308,132480.5788594389,30993.578937153656,233671.54068898308,0.0,0.0,0.0,383048.0027509931
2022-06-05,250584.69977535232,233684.59705639738,535046.2158245832,237662.0046052079,263953.027178746,130260.75581049635,414.35488431879196,261811.621296713,130260.75581049635,414.35488431879196,261811.621296713,0.0,0.0,0.0,380845.45558584866
2022-06-06,250601.97565915043,213499.9187818504,557970.7053872859,237676.74063548018,263970.38392969524,130528.68838286801,-27272.185255705168,293045.8278129156,130528.68838286801,-27272.185255705168,293045.8278129156,0.0,0.0,0.0,381130.66404201847
2022-06-07,250619.25154294854,175971.62907637344,589569.8234377495,237691.47666575256,263987.74068064464,133517.45896469234,-51985.84863586203,324140.1051325108,133517.45896469234,-51985.84863586203,324140.1051325108,0.0,0.0,0.0,384136.71050764085
2022-06-08,250636.5274267466,165842.2100242169,619727.6488338478,237706.21269602486,264005.097431594,139384.64734206343,-69891.55714616449,352442.2946377763,139384.64734206343,-69891.55714616449,352442.2946377763,0.0,0.0,0.0,390021.17476881004
2022-06-09,250653.80331054467,151317.0643805811,633366.7695414706,237720.9487262972,264022.4541825433,148206.15744053136,-83968.72563643036,387451.7027864222,148206.15744053136,-83968.72563643036,387451.7027864222,0.0,0.0,0.0,398859.960751076
2022-06-10,250671.07919434272,142351.95460475853,673308.5027507027,237735.6847565695,264039.8109334926,159972.22276823348,-88819.45841159948,414818.23619677033,159972.22276823348,-88819.45841159948,414818.23619677033,0.0,0.0,0.0,410643.3019625762
2022-06-11,250688.35507814083,138120.6211783641,706882.3008904993,237750.42078684186,264057.16768444196,174585.73115464087,-88876.5248608828,446335.03608915716,174585.73115464087,-88876.5248608828,446335.03608915716,0.0,0.0,0.0,425274.0862327817
2022-06-12,250705.63096193894,142490.90957638045,751740.6379691453,237765.15681711416,264074.5244353913,191862.9465209427,-93602.24118402696,474663.4131095585,191862.9465209427,-93602.24118402696,474663.4131095585,0.0,0.0,0.0,442568.5774828816
2022-06-13,250722.90684573704,157404.4680052346,773142.8279030825,237779.89284738654,264091.88118634064,211536.63984051158,-95159.59497453611,516815.0106230304,211536.63984051158,-95159.59497453611,516815.0106230304,0.0,0.0,0.0,462259.5466862486
2022-06-14,250740.18272953507,158881.88286332923,790896.1532752153,237794.6288776588,264109.23793728993,233261.57496050262,-79998.50627524093,544570.6702447414,233261.57496050262,-79998.50627524093,544570.6702447414,0.0,0.0,0.0,484001.7576900377
2022-06-15,250757.45861333312,169495.6997413202,831097.6302505177,237809.36490793113,264131.47837807366,256622.22940594057,-66118.96601046574,574313.9701336381,256622.22940594057,-66118.96601046574,574313.9701336381,0.0,0.0,0.0,507379.6880192737
2022-06-16,250774.73449713123,211801.28535973257,871741.9545232425,237824.10093820348,264158.6025086918,281142.5675084484,-41433.98875492875,600123.486468546,281142.5675084484,-41433.98875492875,600123.486468546,0.0,0.0,0.0,531917.3020055796
